Date,State,County,Latitude,Longitude,StateAbbr,county_fips,population,median_income,poverty_rate,file
2021-01-01,Iowa,Pocahontas County,42.73411,-94.67874,IA,151.0,7091.0,56350.0,0.1021,2021 ACS 5yr
2021-01-01,Iowa,Monroe County,41.02975,-92.86898,IA,135.0,7589.0,69929.0,0.1048,2021 ACS 5yr
2021-01-01,Iowa,Humboldt County,42.77643,-94.20715,IA,91.0,9622.0,60008.0,0.1428,2021 ACS 5yr
2021-01-01,Iowa,Marion County,41.33443,-93.0994,IA,125.0,33381.0,66822.0,0.0747,2021 ACS 5yr
2021-01-01,Iowa,Calhoun County,42.38516,-94.64041,IA,25.0,9962.0,60434.0,0.1067,2021 ACS 5yr
2021-01-01,Iowa,Allamakee County,43.28421,-91.37806,IA,5.0,14068.0,59461.0,0.1051,2021 ACS 5yr
2021-01-01,Iowa,Dallas County,41.68482,-94.03976,IA,49.0,96604.0,93492.0,0.0568,2021 ACS 5yr
2021-01-01,Iowa,Audubon County,41.68462,-94.9058,,,,,,2021 ACS 5yr
2021-01-01,Iowa,Fremont County,40.74557,-95.6047,IA,71.0,6702.0,63611.0,0.08,2021 ACS 5yr
2021-01-01,Iowa,Palo Alto County,43.08205,-94.67813,IA,147.0,8996.0,59988.0,0.0908,2021 ACS 5yr
2021-01-01,Iowa,Shelby County,41.68509,-95.31019,IA,165.0,11750.0,62222.0,0.0811,2021 ACS 5yr
2021-01-01,Iowa,Scott County,41.63709,-90.62319,IA,163.0,174170.0,67675.0,0.1183,2021 ACS 5yr
2021-01-01,Iowa,Decatur County,40.73767,-93.78629,IA,53.0,7718.0,52753.0,0.153,2021 ACS 5yr
2021-01-01,Iowa,Warren County,41.33429,-93.56144,IA,181.0,51862.0,85189.0,0.0595,2021 ACS 5yr
2021-01-01,Iowa,Monona County,42.05164,-95.95987,IA,133.0,8732.0,56107.0,0.1311,2021 ACS 5yr
2021-01-01,Iowa,Montgomery County,41.03013,-95.15636,IA,137.0,10327.0,56971.0,0.1347,2021 ACS 5yr
2021-01-01,Iowa,Grundy County,42.40186,-92.7914,IA,75.0,12336.0,74552.0,0.0515,2021 ACS 5yr
2021-01-01,Iowa,Story County,42.03624,-93.46505,IA,169.0,98106.0,62578.0,0.1942,2021 ACS 5yr
2021-01-01,Iowa,Butler County,42.73155,-92.79015,IA,23.0,14421.0,61109.0,0.1112,2021 ACS 5yr
2021-01-01,Iowa,Bremer County,42.77457,-92.31802,IA,17.0,24863.0,76782.0,0.0742,2021 ACS 5yr
2021-01-01,Iowa,Clinton County,41.89804,-90.53197,IA,45.0,46589.0,56345.0,0.1272,2021 ACS 5yr
2021-01-01,Iowa,Cass County,41.36778,-94.75306,IA,29.0,13158.0,55395.0,0.1387,2021 ACS 5yr
2021-01-01,Iowa,Ida County,42.38692,-95.5135,IA,93.0,6979.0,57266.0,0.1187,2021 ACS 5yr
2021-01-01,Iowa,Wapello County,41.03057,-92.40942,IA,179.0,35343.0,51222.0,0.1523,2021 ACS 5yr
2021-01-01,Iowa,Chickasaw County,43.06001,-92.31767,IA,37.0,12021.0,67146.0,0.0624,2021 ACS 5yr
2021-01-01,Iowa,Iowa County,41.68631,-92.06549,IA,95.0,16596.0,64720.0,0.0926,2021 ACS 5yr
2021-01-01,Iowa,Fayette County,42.86259,-91.84431,IA,65.0,19582.0,50973.0,0.1219,2021 ACS 5yr
2021-01-01,Iowa,Jefferson County,41.03176,-91.94886,IA,101.0,15846.0,47950.0,0.1417,2021 ACS 5yr
2021-01-01,Iowa,Van Buren County,40.75328,-91.95002,IA,177.0,7196.0,53218.0,0.1273,2021 ACS 5yr
2021-01-01,Iowa,Webster County,42.42795,-94.18173,IA,187.0,37114.0,56934.0,0.1428,2021 ACS 5yr
2021-01-01,Iowa,Polk County,41.68541,-93.57344,IA,153.0,488871.0,73015.0,0.101,2021 ACS 5yr
2021-01-01,Iowa,Winneshiek County,43.29067,-91.84367,IA,191.0,20100.0,65330.0,0.0823,2021 ACS 5yr
2021-01-01,Iowa,Appanoose County,40.74313,-92.86856,IA,7.0,12310.0,46900.0,0.1936,2021 ACS 5yr
2021-01-01,Kansas,Miami County,38.56359,-94.83807,KS,121.0,33968.0,79211.0,0.0616,2021 ACS 5yr
2021-01-01,Kansas,Cloud County,39.48027,-97.64928,KS,29.0,9037.0,53110.0,0.1141,2021 ACS 5yr
2021-01-01,Kansas,Neosho County,37.55848,-95.30679,KS,133.0,15926.0,54479.0,0.1424,2021 ACS 5yr
2021-01-01,Kansas,Barton County,38.47897,-98.75647,KS,9.0,25708.0,50077.0,0.1553,2021 ACS 5yr
2021-01-01,Kansas,Hamilton County,37.99919,-101.7913,,,,,,2021 ACS 5yr
2021-01-01,Kansas,Clay County,39.34972,-97.16518,KS,27.0,8085.0,52716.0,0.0786,2021 ACS 5yr
2021-01-01,Kansas,Montgomery County,37.19251,-95.74287,KS,125.0,31679.0,47697.0,0.1758,2021 ACS 5yr
2021-01-01,Kansas,Crawford County,37.50734,-94.8518,KS,37.0,39018.0,45191.0,0.2054,2021 ACS 5yr
2021-01-01,Kansas,Elk County,37.45366,-96.24398,KS,49.0,2466.0,45660.0,0.1432,2021 ACS 5yr
2021-01-01,Kansas,Sumner County,37.23726,-97.47657,KS,191.0,22603.0,54854.0,0.1097,2021 ACS 5yr
2021-01-01,Kansas,Morton County,37.19139,-101.7993,KS,129.0,2744.0,51447.0,0.1212,2021 ACS 5yr
2021-01-01,Kansas,Greeley County,38.48054,-101.806,KS,71.0,1257.0,57281.0,0.1112,2021 ACS 5yr
2021-01-01,Kansas,Hodgeman County,38.08747,-99.89796,KS,83.0,1851.0,62902.0,0.1012,2021 ACS 5yr
2021-01-01,Kansas,Haskell County,37.56227,-100.8712,KS,81.0,3803.0,58841.0,0.0989,2021 ACS 5yr
2021-01-01,Kansas,Gray County,37.73819,-100.4379,KS,69.0,5720.0,70321.0,0.0469,2021 ACS 5yr
2021-01-01,Kansas,Ellis County,38.91478,-99.31725,KS,51.0,28893.0,54858.0,0.1557,2021 ACS 5yr
2021-01-01,Kansas,Woodson County,37.88666,-95.74015,KS,207.0,3162.0,45234.0,0.1274,2021 ACS 5yr
2021-01-01,Kansas,Saline County,38.78379,-97.64991,KS,169.0,54378.0,55175.0,0.1153,2021 ACS 5yr
2021-01-01,Kansas,Lane County,38.4813,-100.4665,KS,101.0,1504.0,44219.0,0.0979,2021 ACS 5yr
2021-01-01,Kansas,Rush County,38.52316,-99.30926,KS,165.0,2883.0,50714.0,0.0953,2021 ACS 5yr
2021-01-01,Kansas,Washington County,39.78423,-97.08758,KS,201.0,5531.0,53491.0,0.103,2021 ACS 5yr
2021-01-01,Kansas,Labette County,37.19136,-95.29758,KS,99.0,20222.0,51425.0,0.1592,2021 ACS 5yr
2021-01-01,Kansas,Meade County,37.23817,-100.3662,KS,119.0,4089.0,66042.0,0.0814,2021 ACS 5yr
2021-01-01,Kansas,Mitchell County,39.39329,-98.2094,KS,123.0,5884.0,49250.0,0.1283,2021 ACS 5yr
2021-01-01,Kansas,Geary County,39.00235,-96.7525,KS,61.0,36514.0,54664.0,0.1813,2021 ACS 5yr
2021-01-01,Kansas,Comanche County,37.19124,-99.2718,KS,33.0,1809.0,49333.0,0.0635,2021 ACS 5yr
2021-01-01,Kansas,Dickinson County,38.86648,-97.15266,KS,41.0,18572.0,59400.0,0.0874,2021 ACS 5yr
2021-01-01,Kansas,Thomas County,39.35098,-101.0555,KS,193.0,7902.0,69844.0,0.0767,2021 ACS 5yr
2021-01-01,Kansas,Decatur County,39.78478,-100.4599,KS,39.0,2792.0,46733.0,0.1366,2021 ACS 5yr
2021-01-01,Kansas,Pottawatomie County,39.37957,-96.34328,KS,149.0,25082.0,76089.0,0.0824,2021 ACS 5yr
2021-01-01,Kansas,Jefferson County,39.23575,-95.38343,KS,87.0,18391.0,72270.0,0.0644,2021 ACS 5yr
2021-01-01,Kansas,Nemaha County,39.78345,-96.01411,KS,131.0,10197.0,65177.0,0.0833,2021 ACS 5yr
2021-01-01,Kansas,Lyon County,38.45615,-96.15265,KS,111.0,32318.0,52591.0,0.1496,2021 ACS 5yr
2021-01-01,Kansas,Jewell County,39.78472,-98.21833,KS,89.0,2927.0,45655.0,0.185,2021 ACS 5yr
2021-01-01,Kansas,Coffey County,38.23682,-95.73411,KS,31.0,8361.0,63167.0,0.1223,2021 ACS 5yr
2021-01-01,Kansas,Smith County,39.78516,-98.78547,KS,183.0,3588.0,48051.0,0.084,2021 ACS 5yr
2021-01-01,Kansas,Cherokee County,37.16927,-94.84627,KS,21.0,19507.0,47298.0,0.1291,2021 ACS 5yr
2021-01-01,Kansas,Morris County,38.68744,-96.64976,KS,127.0,5377.0,50242.0,0.1122,2021 ACS 5yr
2021-01-01,Kansas,Kearny County,38.00017,-101.3198,KS,93.0,4019.0,61406.0,0.155,2021 ACS 5yr
2021-01-01,Kansas,Johnson County,38.88377,-94.82223,KS,91.0,605154.0,96059.0,0.0515,2021 ACS 5yr
2021-01-01,Kansas,Sherman County,39.35143,-101.7199,KS,181.0,5965.0,58830.0,0.103,2021 ACS 5yr
2021-01-01,Kansas,Finney County,38.04434,-100.737,KS,55.0,38338.0,61374.0,0.1316,2021 ACS 5yr
2021-01-01,Kansas,Marshall County,39.78362,-96.52296,KS,117.0,9995.0,58750.0,0.1018,2021 ACS 5yr
2021-01-01,Kansas,Rooks County,39.35025,-99.32506,KS,163.0,4975.0,55000.0,0.0478,2021 ACS 5yr
2021-01-01,Kansas,Ottawa County,39.13252,-97.65014,KS,143.0,5778.0,57455.0,0.1128,2021 ACS 5yr
2021-01-01,Kansas,Riley County,39.29609,-96.73526,KS,161.0,72602.0,53296.0,0.2205,2021 ACS 5yr
2021-01-01,Kansas,Republic County,39.82779,-97.65062,KS,157.0,4707.0,50268.0,0.116,2021 ACS 5yr
2021-01-01,Kansas,Rawlins County,39.78524,-101.0757,KS,153.0,2531.0,58590.0,0.1221,2021 ACS 5yr
2021-01-01,Kansas,Russell County,38.91476,-98.76237,KS,167.0,6747.0,52108.0,0.1521,2021 ACS 5yr
2021-01-01,Kansas,Logan County,38.91732,-101.1483,KS,109.0,2777.0,62202.0,0.1027,2021 ACS 5yr
2021-01-01,Kansas,,38.48473,-98.38017,KS,,,,,2021 ACS 5yr
2021-01-01,Kansas,Doniphan County,39.78803,-95.14665,KS,43.0,7549.0,54792.0,0.1576,2021 ACS 5yr
2021-01-01,Kansas,Marion County,38.35889,-97.09682,KS,115.0,11877.0,54679.0,0.0898,2021 ACS 5yr
2021-01-01,Kansas,Bourbon County,37.85525,-94.84927,KS,11.0,14410.0,49951.0,0.134,2021 ACS 5yr
2021-01-01,Kansas,Brown County,39.82649,-95.56422,KS,13.0,9532.0,52314.0,0.1462,2021 ACS 5yr
2021-01-01,Kansas,Stevens County,37.19231,-101.3121,KS,189.0,5320.0,61267.0,0.1409,2021 ACS 5yr
2021-01-01,Kansas,Gove County,38.91611,-100.4829,KS,63.0,2774.0,53226.0,0.0647,2021 ACS 5yr
2021-01-01,Kansas,Mitchell County,39.39328,-98.2094,KS,123.0,5884.0,49250.0,0.1283,2021 ACS 5yr
2021-01-01,Kansas,Wyandotte County,39.11447,-94.76444,KS,209.0,168333.0,52366.0,0.1767,2021 ACS 5yr
2021-01-01,Kansas,Reno County,37.95295,-98.08601,KS,155.0,62071.0,53359.0,0.1166,2021 ACS 5yr
2021-01-01,Kansas,Wilson County,37.55926,-95.7434,KS,205.0,8713.0,52514.0,0.1619,2021 ACS 5yr
2021-01-01,Kansas,Shawnee County,39.04152,-95.75649,KS,177.0,179053.0,59848.0,0.1227,2021 ACS 5yr
2021-01-01,Kansas,Rice County,38.34716,-98.201,KS,159.0,9464.0,56379.0,0.1073,2021 ACS 5yr
2021-01-01,Kansas,Wichita County,38.48207,-101.3473,KS,203.0,2150.0,63306.0,0.1292,2021 ACS 5yr
2021-01-01,Kansas,Edwards County,37.88768,-99.31222,KS,47.0,2911.0,49679.0,0.101,2021 ACS 5yr
2021-01-01,Kansas,Clark County,37.23555,-99.8203,KS,25.0,1994.0,55556.0,0.1,2021 ACS 5yr
2021-01-01,Kansas,Sheridan County,39.35038,-100.4418,KS,179.0,2459.0,68952.0,0.0652,2021 ACS 5yr
2021-01-01,Kansas,Trego County,38.91434,-99.87273,KS,195.0,2825.0,78529.0,0.0763,2021 ACS 5yr
2021-01-01,Kansas,Douglas County,38.88463,-95.29256,KS,45.0,118690.0,62594.0,0.165,2021 ACS 5yr
2021-01-01,Kansas,Cheyenne County,39.78589,-101.7311,,,,,,2021 ACS 5yr
2021-01-01,Kansas,Stafford County,38.03101,-98.71746,,,,,,2021 ACS 5yr
2021-01-01,Kansas,Seward County,37.19335,-100.8513,KS,175.0,22223.0,51809.0,0.1385,2021 ACS 5yr
2021-01-01,Kansas,Norton County,39.7844,-99.9035,KS,137.0,5457.0,49326.0,0.066,2021 ACS 5yr
2021-01-01,Kansas,Phillips County,39.7846,-99.34705,KS,147.0,5022.0,53919.0,0.1416,2021 ACS 5yr
2021-01-01,Kansas,Kingman County,37.55888,-98.13635,KS,95.0,7495.0,54852.0,0.0909,2021 ACS 5yr
2021-01-01,Kansas,Barber County,37.22885,-98.68475,KS,7.0,4178.0,52984.0,0.1962,2021 ACS 5yr
2021-01-01,Kansas,Pratt County,37.64774,-98.73962,KS,151.0,9266.0,57109.0,0.1142,2021 ACS 5yr
2021-01-01,Kansas,Grant County,37.56217,-101.308,KS,67.0,7430.0,60417.0,0.0865,2021 ACS 5yr
2021-01-01,Kansas,Chase County,38.30204,-96.59386,,,,,,2021 ACS 5yr
2021-01-01,Kansas,Chautauqua County,37.15005,-96.24541,,,,,,2021 ACS 5yr
2021-01-01,Kansas,Osage County,38.65236,-95.72692,KS,139.0,15811.0,61702.0,0.1137,2021 ACS 5yr
2021-01-01,Kansas,Anderson County,38.2142,-95.29333,KS,3.0,7800.0,56315.0,0.1296,2021 ACS 5yr
2021-01-01,Kansas,Linn County,38.21228,-94.84296,,,,,,2021 ACS 5yr
2021-01-01,Kansas,Butler County,37.78128,-96.83903,KS,15.0,67404.0,71651.0,0.0951,2021 ACS 5yr
2021-01-01,Kansas,Harvey County,38.04322,-97.42728,KS,79.0,34006.0,60653.0,0.0978,2021 ACS 5yr
2021-01-01,Kansas,Stanton County,37.5631,-101.7842,KS,187.0,2088.0,60607.0,0.1864,2021 ACS 5yr
2021-01-01,Kansas,Atchison County,39.53175,-95.31346,KS,5.0,16382.0,52243.0,0.1395,2021 ACS 5yr
2021-01-01,Kansas,Sedgwick County,37.68476,-97.46095,KS,173.0,520467.0,60593.0,0.132,2021 ACS 5yr
2021-01-01,Kansas,Osborne County,39.35033,-98.76804,KS,141.0,3512.0,55551.0,0.1349,2021 ACS 5yr
2021-01-01,Kansas,Wabaunsee County,38.95383,-96.20518,KS,197.0,6881.0,66589.0,0.0618,2021 ACS 5yr
2021-01-01,Kansas,Scott County,38.48214,-100.9069,KS,171.0,5163.0,46583.0,0.0945,2021 ACS 5yr
2021-01-01,Kansas,Kiowa County,37.55828,-99.28607,KS,97.0,2457.0,61406.0,0.0501,2021 ACS 5yr
2021-01-01,Kansas,Ellsworth County,38.69661,-98.20472,KS,53.0,6403.0,55318.0,0.1036,2021 ACS 5yr
2021-01-01,Kansas,Franklin County,38.56452,-95.28594,KS,59.0,25953.0,63996.0,0.088,2021 ACS 5yr
2021-01-01,Kansas,Ness County,38.4794,-99.91621,KS,135.0,2717.0,63241.0,0.0922,2021 ACS 5yr
2021-01-01,Kansas,Pawnee County,38.18134,-99.2367,KS,145.0,6356.0,50988.0,0.1242,2021 ACS 5yr
2021-01-01,Kansas,Wallace County,38.91665,-101.7636,KS,199.0,1529.0,56538.0,0.1152,2021 ACS 5yr
2021-01-01,Kansas,Harper County,37.19163,-98.07546,KS,77.0,5525.0,52188.0,0.1762,2021 ACS 5yr
2021-01-01,Kansas,Leavenworth County,39.19917,-95.03788,KS,103.0,81601.0,80853.0,0.0858,2021 ACS 5yr
2021-01-01,Kansas,Allen County,37.88572,-95.30141,KS,1.0,12557.0,51840.0,0.1628,2021 ACS 5yr
2021-01-01,Kansas,McPherson County,38.39167,-97.64808,KS,113.0,30059.0,63816.0,0.0917,2021 ACS 5yr
2021-01-01,Kansas,Jackson County,39.4168,-95.79367,KS,85.0,13287.0,62023.0,0.0979,2021 ACS 5yr
2021-01-01,Kansas,Lincoln County,39.04533,-98.20762,,,,,,2021 ACS 5yr
2021-01-01,Kansas,Graham County,39.34978,-99.88317,KS,65.0,2444.0,44091.0,0.0921,2021 ACS 5yr
2021-01-01,Kansas,Ford County,37.69171,-99.88799,KS,57.0,34426.0,59578.0,0.1226,2021 ACS 5yr
2021-01-01,Kansas,Greenwood County,37.87776,-96.23259,KS,73.0,6049.0,46783.0,0.1345,2021 ACS 5yr
2021-01-01,Kansas,Cowley County,37.23778,-96.83748,KS,35.0,34769.0,51732.0,0.1371,2021 ACS 5yr
2021-01-01,Kentucky,Crittenden County,37.35268,-88.09724,KY,55.0,8997.0,45000.0,0.1524,2021 ACS 5yr
2021-01-01,Kentucky,Letcher County,37.12115,-82.85518,KY,133.0,21784.0,35278.0,0.3122,2021 ACS 5yr
2021-01-01,Kentucky,Nicholas County,38.33554,-84.01527,KY,181.0,7517.0,44306.0,0.1927,2021 ACS 5yr
2021-01-01,Kentucky,Martin County,37.80147,-82.51317,KY,159.0,11394.0,40826.0,0.2238,2021 ACS 5yr
2021-01-01,Kentucky,Clark County,37.97082,-84.14734,,,,,,2021 ACS 5yr
2021-01-01,Kentucky,Allen County,36.75125,-86.19036,KY,3.0,20604.0,47495.0,0.1839,2021 ACS 5yr
2021-01-01,Kentucky,Butler County,37.20726,-86.68169,KY,31.0,12413.0,48355.0,0.1816,2021 ACS 5yr
2021-01-01,Kentucky,Metcalfe County,36.99052,-85.62916,KY,169.0,10275.0,43196.0,0.2118,2021 ACS 5yr
2021-01-01,Kentucky,Owen County,38.51961,-84.82816,KY,187.0,11160.0,52450.0,0.1541,2021 ACS 5yr
2021-01-01,Kentucky,Pendleton County,38.69557,-84.36018,KY,191.0,14625.0,57619.0,0.1879,2021 ACS 5yr
2021-01-01,Kentucky,Hopkins County,37.30877,-87.54076,KY,107.0,45432.0,49495.0,0.2003,2021 ACS 5yr
2021-01-01,Kentucky,Henderson County,37.79584,-87.57301,KY,101.0,45102.0,53635.0,0.1636,2021 ACS 5yr
2021-01-01,Kentucky,Todd County,36.83553,-87.17902,KY,219.0,12206.0,54823.0,0.215,2021 ACS 5yr
2021-01-01,Kentucky,Bourbon County,38.20668,-84.21713,KY,17.0,20281.0,53277.0,0.1369,2021 ACS 5yr
2021-01-01,Kentucky,Clay County,37.15963,-83.71457,KY,51.0,20484.0,33399.0,0.3356,2021 ACS 5yr
2021-01-01,Kentucky,Oldham County,38.39938,-85.44833,KY,185.0,67586.0,109815.0,0.042,2021 ACS 5yr
2021-01-01,Kentucky,Marshall County,36.88339,-88.32937,KY,157.0,31662.0,58989.0,0.1171,2021 ACS 5yr
2021-01-01,Kentucky,Harrison County,38.44174,-84.33141,KY,97.0,18690.0,53862.0,0.1689,2021 ACS 5yr
2021-01-01,Kentucky,Jessamine County,37.87199,-84.58089,KY,113.0,53016.0,65196.0,0.1258,2021 ACS 5yr
2021-01-01,Kentucky,Johnson County,37.84653,-82.8315,,,,,,2021 ACS 5yr
2021-01-01,Kentucky,Wolfe County,37.73925,-83.49315,KY,237.0,6666.0,24349.0,0.3464,2021 ACS 5yr
2021-01-01,Kentucky,Lee County,37.59472,-83.71624,KY,129.0,7263.0,29817.0,0.2999,2021 ACS 5yr
2021-01-01,Kentucky,Cumberland County,36.78646,-85.38838,KY,57.0,6023.0,34563.0,0.2486,2021 ACS 5yr
2021-01-01,Kentucky,McLean County,37.52902,-87.2634,,,,,,2021 ACS 5yr
2021-01-01,Kentucky,Pike County,37.46892,-82.39593,KY,195.0,58914.0,36910.0,0.2557,2021 ACS 5yr
2021-01-01,Kentucky,Knott County,37.35397,-82.95402,,,,,,2021 ACS 5yr
2021-01-01,Kentucky,Warren County,36.99355,-86.42374,KY,227.0,133216.0,57625.0,0.1674,2021 ACS 5yr
2021-01-01,Kentucky,Lewis County,38.53145,-83.3781,,,,,,2021 ACS 5yr
2021-01-01,Kentucky,Grant County,38.64878,-84.62457,KY,81.0,24918.0,60040.0,0.1275,2021 ACS 5yr
2021-01-01,Kentucky,Barren County,36.96554,-85.93362,KY,9.0,44277.0,44254.0,0.2359,2021 ACS 5yr
2021-01-01,Kentucky,Lawrence County,38.06781,-82.73466,KY,127.0,16274.0,37014.0,0.261,2021 ACS 5yr
2021-01-01,Kentucky,Butler County,37.20727,-86.68169,KY,31.0,12413.0,48355.0,0.1816,2021 ACS 5yr
2021-01-01,Kentucky,Breathitt County,37.52154,-83.32407,,,,,,2021 ACS 5yr
2021-01-01,Kentucky,Boyd County,38.35938,-82.68748,KY,19.0,48447.0,53077.0,0.1763,2021 ACS 5yr
2021-01-01,Kentucky,Perry County,37.24425,-83.22144,KY,193.0,28421.0,40577.0,0.2153,2021 ACS 5yr
2021-01-01,Kentucky,Robertson County,38.51881,-84.05198,,,,,,2021 ACS 5yr
2021-01-01,Kentucky,Owsley County,37.41917,-83.68302,,,,,,2021 ACS 5yr
2021-01-01,Kentucky,Jefferson County,38.18719,-85.65913,,,,,,2021 ACS 5yr
2021-01-01,Kentucky,Garrard County,37.6395,-84.53761,,,,,,2021 ACS 5yr
2021-01-01,Kentucky,Nelson County,37.80508,-85.46597,KY,179.0,46440.0,64354.0,0.0811,2021 ACS 5yr
2021-01-01,Kentucky,Adair County,37.10413,-85.28056,KY,1.0,18832.0,46652.0,0.1823,2021 ACS 5yr
2021-01-01,Kentucky,Leslie County,37.09399,-83.38111,,,,,,2021 ACS 5yr
2021-01-01,Kentucky,Mercer County,37.81094,-84.87438,KY,167.0,22470.0,53750.0,0.1199,2021 ACS 5yr
2021-01-01,Kentucky,Campbell County,38.94649,-84.37973,KY,37.0,93023.0,65580.0,0.1222,2021 ACS 5yr
2021-01-01,Kentucky,Washington County,37.75333,-85.17471,KY,229.0,11957.0,59049.0,0.1371,2021 ACS 5yr
2021-01-01,Kentucky,Larue County,37.54571,-85.69798,KY,123.0,14768.0,53555.0,0.1613,2021 ACS 5yr
2021-01-01,Kentucky,Calloway County,36.62104,-88.27216,KY,35.0,37291.0,44534.0,0.1843,2021 ACS 5yr
2021-01-01,Kentucky,Bath County,38.14492,-83.74262,,,,,,2021 ACS 5yr
2021-01-01,Kentucky,Trigg County,36.80626,-87.87328,KY,221.0,14067.0,53693.0,0.1741,2021 ACS 5yr
2021-01-01,Kentucky,Taylor County,37.36643,-85.32782,KY,217.0,25948.0,56890.0,0.1476,2021 ACS 5yr
2021-01-01,Kentucky,Montgomery County,38.03347,-83.91303,,,,,,2021 ACS 5yr
2021-01-01,Kentucky,Carroll County,38.66782,-85.12357,KY,41.0,10808.0,42433.0,0.243,2021 ACS 5yr
2021-01-01,Kentucky,Bell County,36.7306,-83.67401,KY,13.0,24674.0,32123.0,0.283,2021 ACS 5yr
2021-01-01,Kentucky,Franklin County,38.23908,-84.87701,KY,73.0,51319.0,59498.0,0.1328,2021 ACS 5yr
2021-01-01,Kentucky,Kenton County,38.93337,-84.5333,KY,117.0,168264.0,68503.0,0.1189,2021 ACS 5yr
2021-01-01,Kentucky,Livingston County,37.20956,-88.35365,KY,139.0,8989.0,51081.0,0.1678,2021 ACS 5yr
2021-01-01,Kentucky,Woodford County,38.04223,-84.74358,KY,239.0,26758.0,72765.0,0.0734,2021 ACS 5yr
2021-01-01,Kentucky,Morgan County,37.92222,-83.25888,KY,175.0,13772.0,41664.0,0.2229,2021 ACS 5yr
2021-01-01,Kentucky,Boone County,38.96999,-84.72788,KY,15.0,134599.0,87034.0,0.0608,2021 ACS 5yr
2021-01-01,Kentucky,Floyd County,37.55705,-82.74563,,,,,,2021 ACS 5yr
2021-01-01,Kentucky,Casey County,37.32223,-84.92837,KY,45.0,15863.0,37694.0,0.2486,2021 ACS 5yr
2021-01-01,Kentucky,Carlisle County,36.85314,-88.97093,KY,39.0,4821.0,42386.0,0.1966,2021 ACS 5yr
2021-01-01,Kentucky,Henry County,38.4484,-85.1189,KY,103.0,15691.0,52301.0,0.1741,2021 ACS 5yr
2021-01-01,Kentucky,Mason County,38.59512,-83.82418,KY,161.0,17103.0,48106.0,0.1629,2021 ACS 5yr
2021-01-01,Kentucky,Boyle County,37.62433,-84.86694,KY,21.0,30469.0,54234.0,0.1452,2021 ACS 5yr
2021-01-01,Kentucky,Powell County,37.83108,-83.82371,,,,,,2021 ACS 5yr
2021-01-01,Kentucky,Fleming County,38.37004,-83.69655,,,,,,2021 ACS 5yr
2021-01-01,Kentucky,Grayson County,37.46076,-86.34386,KY,85.0,26351.0,40839.0,0.2372,2021 ACS 5yr
2021-01-01,Kentucky,Gallatin County,38.75683,-84.85921,KY,77.0,8694.0,54978.0,0.1806,2021 ACS 5yr
2021-01-01,Kentucky,Lincoln County,37.45539,-84.66083,KY,137.0,24314.0,45856.0,0.1886,2021 ACS 5yr
2021-01-01,Kentucky,Ohio County,37.4782,-86.84882,,,,,,2021 ACS 5yr
2021-01-01,Kentucky,Rockcastle County,37.36509,-84.31586,,,,,,2021 ACS 5yr
2021-01-01,Kentucky,Clinton County,36.72746,-85.13603,KY,53.0,9372.0,35042.0,0.2286,2021 ACS 5yr
2021-01-01,Kentucky,Meade County,37.96979,-86.21709,KY,163.0,29735.0,63944.0,0.1313,2021 ACS 5yr
2021-01-01,Kentucky,Madison County,37.72012,-84.27801,KY,151.0,92194.0,55002.0,0.1603,2021 ACS 5yr
2021-01-01,Kentucky,Union County,37.65845,-87.94533,KY,225.0,13786.0,50533.0,0.1875,2021 ACS 5yr
2021-01-01,Kentucky,Hancock County,37.84146,-86.77789,KY,91.0,9050.0,61622.0,0.1307,2021 ACS 5yr
2021-01-01,Kentucky,Hart County,37.29988,-85.88467,KY,99.0,19194.0,45342.0,0.2185,2021 ACS 5yr
2021-01-01,Kentucky,Magoffin County,37.70634,-83.06485,KY,153.0,11818.0,29615.0,0.2903,2021 ACS 5yr
2021-01-01,Kentucky,Carter County,38.31811,-83.04949,,,,,,2021 ACS 5yr
2021-01-01,Kentucky,Wayne County,36.8012,-84.82846,,,,,,2021 ACS 5yr
2021-01-01,Kentucky,Lyon County,37.01907,-88.08327,KY,143.0,8700.0,55203.0,0.1007,2021 ACS 5yr
2021-01-01,Kentucky,Logan County,36.85967,-86.8788,KY,141.0,27319.0,53133.0,0.1802,2021 ACS 5yr
2021-01-01,Kentucky,Simpson County,36.74191,-86.58224,KY,213.0,19324.0,53420.0,0.1247,2021 ACS 5yr
2021-01-01,Kentucky,Spencer County,38.03247,-85.32779,KY,215.0,19256.0,92973.0,0.0661,2021 ACS 5yr
2021-01-01,Kentucky,Harlan County,36.85689,-83.21783,,,,,,2021 ACS 5yr
2021-01-01,Kentucky,Whitley County,36.75807,-84.14513,KY,235.0,36578.0,41817.0,0.2158,2021 ACS 5yr
2021-01-01,Kentucky,Estill County,37.69242,-83.9643,KY,65.0,14157.0,36336.0,0.2566,2021 ACS 5yr
2021-01-01,Kentucky,Caldwell County,37.14531,-87.86786,KY,33.0,12641.0,48280.0,0.147,2021 ACS 5yr
2021-01-01,Kentucky,Bracken County,38.68877,-84.09016,KY,23.0,8394.0,63277.0,0.1841,2021 ACS 5yr
2021-01-01,Kentucky,Rowan County,38.19621,-83.42103,KY,205.0,24654.0,45681.0,0.2538,2021 ACS 5yr
2021-01-01,Kentucky,Laurel County,37.11053,-84.11772,KY,125.0,62090.0,46604.0,0.2216,2021 ACS 5yr
