Date,MRNA,PFE,BNTX,ABT,AMZN,ZM,PTON,DAL,UAL,MAR,HLT,CCL,RCL,M,KSS
2022-09-29,118.06999969482422,38.82960891723633,133.60000610351562,93.11102294921875,114.80000305175781,74.47000122070312,7.050000190734863,27.93172264099121,32.90999984741211,137.02374267578125,120.83155059814453,9.15999984741211,43.2863883972168,14.28792953491211,20.35692596435547
2022-09-30,118.25,38.47788619995117,134.8800048828125,91.6616439819336,113.0,73.58999633789062,6.929999828338623,27.558513641357422,32.529998779296875,136.6629180908203,119.6020278930664,7.03000020980835,37.592899322509766,14.1345853805542,20.204288482666016
2022-10-03,120.98999786376953,38.8120231628418,136.67999267578125,94.27620697021484,115.87999725341797,73.94000244140625,7.46999979019165,27.754941940307617,32.810001373291016,137.30653381347656,120.74231719970703,6.849999904632568,37.2854118347168,14.513432502746582,20.91927146911621
2022-10-04,125.66999816894531,39.09339141845703,137.57000732421875,97.64862060546875,121.08999633789062,77.54000091552734,8.859999656677246,30.200439453125,35.33000183105469,143.8988037109375,124.90686798095703,7.760000228881836,43.494686126708984,15.604873657226562,22.13233184814453
2022-10-05,125.62000274658203,38.794437408447266,137.19000244140625,97.93281555175781,120.94999694824219,77.5199966430664,8.489999771118164,29.974550247192383,35.41999816894531,143.5282440185547,124.8572998046875,7.429999828338623,43.117767333984375,15.812335968017578,22.180532455444336
2022-10-06,125.1500015258789,37.888763427734375,137.52999877929688,97.05181121826172,120.30000305175781,78.3499984741211,8.829999923706055,30.072763442993164,34.959999084472656,140.4954376220703,122.30899047851562,6.980000019073486,43.663307189941406,15.812335968017578,21.971662521362305
2022-10-07,119.31999969482422,37.211708068847656,134.7100067138672,96.42660522460938,114.55999755859375,76.58999633789062,8.6899995803833,28.864742279052734,33.86000061035156,137.98916625976562,120.345703125,6.760000228881836,43.24671173095703,15.731154441833496,21.714588165283203
2022-10-10,123.41999816894531,36.710514068603516,135.2899932861328,95.8013687133789,113.66999816894531,73.72000122070312,9.09000015258789,28.894207000732422,34.20000076293945,137.01397705078125,119.31448364257812,6.380000114440918,40.667781829833984,15.487610816955566,21.650320053100586
2022-10-11,120.72000122070312,36.85999298095703,129.49000549316406,96.38870239257812,112.20999908447266,73.70999908447266,8.779999732971191,28.324575424194336,33.93000030517578,135.34642028808594,116.88514709472656,6.639999866485596,40.36029052734375,15.821355819702148,21.706554412841797
2022-10-12,130.72000122070312,36.95671081542969,136.64999389648438,94.80669403076172,112.9000015258789,75.22000122070312,8.529999732971191,28.687959671020508,34.22999954223633,138.34996032714844,119.97882080078125,7.309999942779541,44.99245071411133,15.89351749420166,21.216510772705078
2022-10-13,134.72000122070312,37.79204177856445,140.00999450683594,97.5287857055664,112.52999877929688,74.7300033569336,8.710000038146973,29.83704948425293,35.400001525878906,139.66650390625,122.06110382080078,7.099999904632568,44.387393951416016,16.236282348632812,21.72262191772461
2022-10-14,134.0,37.686527252197266,135.6199951171875,96.04400634765625,106.9000015258789,72.29000091552734,7.239999771118164,30.524538040161133,35.470001220703125,139.96881103515625,121.54549407958984,7.130000114440918,44.24852752685547,15.749191284179688,21.674421310424805
2022-10-17,139.25,38.381168365478516,138.94000244140625,98.52816009521484,113.79000091552734,76.69000244140625,7.75,30.573646545410156,36.099998474121094,144.18162536621094,125.34317016601562,7.269999980926514,44.744476318359375,16.452768325805664,22.534011840820312
2022-10-18,134.08999633789062,38.76805877685547,133.67999267578125,99.9177474975586,116.36000061035156,78.2300033569336,7.829999923706055,31.59505844116211,37.25,146.2685546875,127.51467895507812,8.079999923706055,48.12684631347656,17.11124038696289,23.23292350769043
2022-10-19,123.5199966430664,37.906349182128906,122.66000366210938,93.37903594970703,115.06999969482422,76.33000183105469,7.389999866485596,31.938806533813477,39.099998474121094,146.2685546875,127.61382293701172,7.679999828338623,46.31167221069336,16.92181396484375,22.887483596801758
2022-10-20,118.37999725341797,37.730491638183594,118.43000030517578,90.61886596679688,115.25,79.95999908447266,7.409999847412109,31.57541847229004,39.04999923706055,143.85980224609375,125.48198699951172,8.0,47.134952545166016,16.75945472717285,22.734844207763672
2022-10-21,128.32000732421875,39.524253845214844,131.63999938964844,90.4760971069336,119.31999969482422,80.9800033569336,7.340000152587891,31.997737884521484,40.439998626708984,149.68170166015625,130.12246704101562,8.199999809265137,48.80133819580078,17.55322265625,23.25702476501465
2022-10-24,133.02000427246094,40.04302978515625,134.99000549316406,93.55033874511719,119.81999969482422,80.61000061035156,7.0,32.67540740966797,41.880001068115234,151.13470458984375,129.52755737304688,8.220000267028809,49.32704162597656,17.95011329650879,23.24095916748047
2022-10-25,136.57000732421875,40.08700180053711,135.27000427246094,93.22673797607422,120.5999984741211,84.08999633789062,7.480000019073486,33.29413986206055,42.599998474121094,151.57354736328125,129.53744506835938,8.619999885559082,50.4875602722168,18.55446434020996,24.285314559936523
2022-10-26,142.0,40.50027084350586,137.08999633789062,93.674072265625,115.66000366210938,83.37000274658203,7.690000057220459,33.29413986206055,42.45000076293945,151.19322204589844,128.8929443359375,8.670000076293945,50.289180755615234,18.761926651000977,24.25318145751953
2022-10-27,144.11000061035156,40.21889114379883,135.5800018310547,92.25592803955078,110.95999908447266,82.61000061035156,7.809999942779541,33.48074722290039,42.9900016784668,152.37319946289062,132.274169921875,8.649999618530273,49.912261962890625,18.87919044494629,24.20497703552246
2022-10-28,150.97000122070312,41.70489501953125,137.64999389648438,94.69247436523438,103.41000366210938,84.20999908447266,8.010000228881836,34.05038070678711,43.720001220703125,155.6888427734375,133.50369262695312,8.9399995803833,52.24321746826172,18.951353073120117,24.494184494018555
2022-10-31,150.3300018310547,40.931121826171875,137.63999938964844,94.16900634765625,102.44000244140625,83.44000244140625,8.399999618530273,33.323604583740234,43.08000183105469,156.137451171875,134.11846923828125,9.0600004196167,52.94746780395508,18.80702781677246,24.060373306274414
2022-11-01,154.6199951171875,42.21488571166992,144.0800018310547,94.52116394042969,96.79000091552734,82.88999938964844,8.9399995803833,33.02896499633789,42.65999984741211,156.09841918945312,132.61131286621094,9.050000190734863,51.558807373046875,18.77094268798828,23.152585983276367
2022-11-02,148.6199951171875,41.38835144042969,141.52000427246094,93.31238555908203,92.12000274658203,78.5999984741211,8.630000114440918,31.48702621459961,41.11000061035156,149.19412231445312,128.6351318359375,8.6899995803833,49.25761032104492,17.652450561523438,21.73868751525879
2022-11-03,147.5,41.2996711730957,145.25,91.79906463623047,89.30000305175781,78.38999938964844,9.34000015258789,31.398635864257812,40.95000076293945,142.84559631347656,127.41553497314453,8.829999923706055,53.33430862426758,17.81481170654297,21.650320053100586
2022-11-04,158.41000366210938,41.87611389160156,154.30999755859375,93.34095764160156,90.9800033569336,77.45999908447266,9.390000343322754,32.17451858520508,42.619998931884766,145.26409912109375,128.9127655029297,9.0,54.256771087646484,17.670488357543945,21.770822525024414
2022-11-07,164.0399932861328,41.76081848144531,160.72000122070312,94.7020034790039,90.52999877929688,79.61000061035156,9.40999984741211,32.763790130615234,42.779998779296875,144.66921997070312,127.78239440917969,8.760000228881836,51.588565826416016,17.661468505859375,21.569982528686523
2022-11-08,164.61000061035156,41.99139404296875,160.94000244140625,94.83523559570312,89.9800033569336,78.30999755859375,9.579999923706055,32.989681243896484,42.18000030517578,146.765869140625,129.72584533691406,9.100000381469727,53.86993408203125,17.787748336791992,23.152585983276367
2022-11-09,163.2100067138672,41.43269729614258,159.5800018310547,94.66393280029297,86.13999938964844,71.83999633789062,8.5649995803833,32.862003326416016,42.369998931884766,145.85897827148438,128.94161987304688,8.5600004196167,52.10435104370117,16.912797927856445,21.714588165283203
2022-11-10,168.55999755859375,42.018001556396484,156.9199981689453,99.20391082763672,96.62999725341797,82.2300033569336,9.960000038146973,34.85572814941406,44.33000183105469,154.06027221679688,135.62246704101562,9.779999732971191,57.252296447753906,18.184635162353516,23.594430923461914
2022-11-11,171.1999969482422,42.213104248046875,154.50999450683594,99.07064819335938,100.79000091552734,88.31999969482422,10.329999923706055,34.80662155151367,44.709999084472656,159.71636962890625,139.60324096679688,10.350000381469727,58.006141662597656,18.951353073120117,25.088665008544922
2022-11-14,179.02999877929688,43.667503356933594,160.3699951171875,97.09098052978516,98.48999786376953,84.3499984741211,10.9399995803833,34.07002258300781,44.029998779296875,155.5718231201172,137.74685668945312,10.600000381469727,57.599464416503906,18.509363174438477,25.26540184020996
2022-11-15,185.47000122070312,43.07332992553711,163.72999572753906,98.16647338867188,98.94000244140625,87.44000244140625,11.84000015258789,34.27627182006836,44.040000915527344,157.75624084472656,137.5284423828125,11.15999984741211,60.18831253051758,19.339214324951172,25.76348114013672
2022-11-16,185.25,42.6121711730957,164.89999389648438,98.61380004882812,97.12000274658203,83.5,10.9399995803833,33.51021194458008,43.290000915527344,157.59046936035156,137.36965942382812,9.630000114440918,59.65269088745117,17.778730392456055,23.939870834350586
2022-11-17,183.89999389648438,42.860496520996094,166.25999450683594,97.61444091796875,94.8499984741211,82.58999633789062,10.890000343322754,33.4512825012207,43.25,156.0009002685547,136.95272827148438,9.510000228881836,57.34157180786133,20.44869613647461,25.241300582885742
2022-11-18,181.58999633789062,42.77180099487305,166.38999938964844,98.86127471923828,94.13999938964844,81.63999938964844,10.3100004196167,33.85395431518555,43.81999969482422,157.69776916503906,138.49139404296875,9.470000267028809,58.214439392089844,20.051809310913086,24.887826919555664
2022-11-21,176.75,42.72746276855469,158.41000366210938,98.87078094482422,92.45999908447266,80.26000213623047,9.760000228881836,33.61824035644531,43.43000030517578,156.54702758789062,136.90309143066406,9.319999694824219,58.283870697021484,20.457717895507812,24.847658157348633
